# ::id 699012
# ::tok Dylan confirmed this interpretation of the crash when he stated in his autobiography , " I had been in a motorcycle accident and I 'd been hurt , but I recovered . Truth was that I wanted to get out of the rat race .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2 4-1.1.3.3.1 5-1.1.3.3.2 6-1.1.3.3.3 7-1.2 8-1.3.2 9-1.3.3 10-1.3.6.1 11-1.3.6.2 12-1.3.6.3 15-1.3.1.1.1 16-1.3.1.1.2.1 17-1.3.1.1.2.2 18-1.3.1.1.3.1 19-1.3.1.1.3.2 20-1.3.1.1.3.3 21-1.3.1.1.3.4 22-1.3.1.2 23-1.3.1.3.1 24-1.3.1.3.2.1 25-1.3.1.3.2.2 26-1.3.1.3.2.3 28-1.3.1.4 29-1.3.1.5.1 30-1.3.1.5.2 32-1.3.1.6.1 33-1.3.1.6.2 35-1.3.1.6.3.2 36-1.3.1.6.3.3.1 38-1.3.1.6.3.3.3 39-1.3.1.6.3.3.3 40-1.3.1.6.3.4.1 41-1.3.1.6.3.4.2 42-1.3.1.6.3.4.3 43-1.3.1.6.3.4.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.1)
           :A (v7 / label
                  :A (v12 / label~e.2)
                  :P (v13 / label~e.3)
                  :A (v14 / label
                          :R (v24 / label~e.4)
                          :E (v25 / label~e.5)
                          :C (v26 / label~e.6))))
    :L (v3 / label~e.7)
    :H (v4 / label
           :A (v8 / label
                  :H (v15 / label
                          :A (v27 / label~e.15)
                          :S (v28 / label
                                  :E (v37 / label~e.16)
                                  :C (v38 / label~e.17))
                          :A (v29 / label
                                  :R (v39 / label~e.18)
                                  :E (v40 / label~e.19)
                                  :E (v41 / label~e.20)
                                  :C (v42 / label~e.21)))
                  :L (v16 / label~e.22)
                  :H (v17 / label
                          :A (v30 / label~e.23)
                          :S (v31 / label
                                  :E (v43 / label~e.24)
                                  :E (v44 / label~e.25)
                                  :C (v45 / label~e.26)))
                  :L (v18 / label~e.28)
                  :H (v19 / label
                          :A (v32 / label~e.29)
                          :P (v33 / label~e.30))
                  :H (v20 / label
                          :A (v34 / label~e.32)
                          :S (v35 / label~e.33)
                          :A (v36 / label
                                  :A (v46 / label~e.35)
                                  :P (v47 / label
                                          :E (v49 / label~e.36)
                                          :C (v50 / label~e.38,39))
                                  :A (v48 / label
                                          :R (v51 / label~e.40)
                                          :E (v52 / label~e.41)
                                          :E (v53 / label~e.42)
                                          :C (v54 / label~e.43)))))
           :A (v9 / label~e.8)
           :P (v10 / label~e.9)
           :A (v11 / label
                   :R (v21 / label~e.10)
                   :E (v22 / label~e.11)
                   :C (v23 / label~e.12))))
