# ::id 633007
# ::tok Stuart Sutcliffe , Lennon 's friend from art school , later joined as bassist .
# ::alignments 0-1.1.1.1 1-1.1.1.1 3-1.1.1.2.1 4-1.1.1.2.2 5-1.1.1.3 6-1.1.1.4.1 7-1.1.1.4.2 8-1.1.1.4.3 10-1.1.2 11-1.1.3 12-1.1.4.1 13-1.1.4.2
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label~e.0,1)
                  :E (v8 / label
                         :C (v13 / label~e.3)
                         :R (v14 / label~e.4))
                  :C (v9 / label~e.5)
                  :E (v10 / label
                          :R (v15 / label~e.6)
                          :E (v16 / label~e.7)
                          :C (v17 / label~e.8)))
           :D (v4 / label~e.10)
           :P (v5 / label~e.11)
           :A (v6 / label
                  :R (v11 / label~e.12)
                  :C (v12 / label~e.13))))
