# ::id 532004
# ::tok Garland guest - hosted an episode of The Hollywood Palace with Vic Damone .
# ::alignments 0-1.1.1 1-1.1.2.1 3-1.1.2.2 4-1.1.3.2 5-1.1.3.3 6-1.1.3.4 7-1.1.3.1.1 8-1.1.3.1.1 9-1.1.3.1.1 10-1.1.3.1.2.1 11-1.1.3.1.2.2 12-1.1.3.1.2.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label
                  :E (v6 / label~e.1)
                  :C (v7 / label~e.3))
           :A (v5 / label
                  :E (v8 / label
                         :C (v12 / label~e.7,8,9)
                         :E (v13 / label
                                 :R (v14 / label~e.10)
                                 :C (v15 / label~e.11,12)))
                  :E (v9 / label~e.4)
                  :C (v10 / label~e.5)
                  :R (v11 / label~e.6))))
