# ::id 948008
# ::tok A second wedding was held in Los Angeles two weeks later .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 4-1.1.3 5-1.1.4.1 6-1.1.4.2 7-1.1.4.2 8-1.1.5.4 9-1.1.5.1 10-1.1.5.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label~e.0)
                  :E (v8 / label~e.1)
                  :C (v9 / label~e.2))
           :P (v4 / label~e.4)
           :A (v5 / label
                  :R (v10 / label~e.5)
                  :C (v11 / label~e.6,7))
           :D (v6 / label
                  :C (v12 / label~e.9)
                  :R (v13 / label~e.10)
                  :E (v14 / label~e.8))))
