# ::id 107002
# ::tok Jolie also received an Emmy Award nomination for her performance .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.1 4-1.1.4.2 5-1.1.4.3 6-1.1.4.4 7-1.1.5.1 8-1.1.5.2 9-1.1.5.3
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :D (v4 / label~e.1)
           :P (v5 / label~e.2)
           :A (v6 / label
                  :E (v8 / label~e.3)
                  :E (v9 / label~e.4)
                  :C (v10 / label~e.5)
                  :E (v11 / label~e.6))
           :A (v7 / label
                  :R (v12 / label~e.7)
                  :A (v13 / label~e.8)
                  :P (v14 / label~e.9))))
