# ::id 459012
# ::tok On January 5 , Jennings moderated the Democratic primary debate , held at the University of New Hampshire .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.2 4-1.1.2 5-1.1.3 6-1.1.4.1 7-1.1.4.2 8-1.1.4.3 9-1.1.4.4 11-1.1.4.5.1 12-1.1.4.5.2.1 13-1.1.4.5.2.2 14-1.1.4.5.2.3 15-1.1.4.5.2.4.1 16-1.1.4.5.2.4.2 17-1.1.4.5.2.4.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v3 / label
                  :R (v7 / label~e.0)
                  :C (v8 / label~e.1,2))
           :A (v4 / label~e.4)
           :P (v5 / label~e.5)
           :A (v6 / label
                  :E (v9 / label~e.6)
                  :E (v10 / label~e.7)
                  :E (v11 / label~e.8)
                  :C (v12 / label~e.9)
                  :E (v13 / label
                          :S (v14 / label~e.11)
                          :A (v15 / label
                                  :R (v16 / label~e.12)
                                  :E (v17 / label~e.13)
                                  :C (v18 / label~e.14)
                                  :E (v19 / label
                                          :R (v20 / label~e.15)
                                          :C (v21 / label~e.16,17)))))))
